id,text
1128702255513907201,"The @StateDept is allowing #Iran to continue doing research in their nuclear bunker at Fordow, which Iran dug into the side of a mountain to build nuclear weapons. They are unwilling to explain to the American people why they’re doing it. https://t.co/j8L2YvPAgI"
1128681112857919494,"Met an awesome group of Texans this morning who are visiting #DC all the way from Waco, Texas. Hope y’all enjoy your time at our nation’s capital! https://t.co/YEcqY9UtiO"
1128674491192750081,U.S. senators offer bill targeting Russia-Germany pipeline https://t.co/k5c99z9A10
1128669977165336581,"Yesterday I met with local leaders of Abilene, #Texas to discuss Dyess Air Force Base and the B-1 and B-21 programs. https://t.co/cdR0AZj2Oo"
1128442366979743744,"The last year has been an extremely difficult year for the @SantaFeISD families &amp; for the community…To the families in Santa Fe, we are with you, we support you, we love you &amp; we’re there for you. https://t.co/AULgO1zirW"
1128433457233838080,Today on the @SenateFloor I called for a moment of silence to honor the precious lives of the students and faculty members lost during the horrific events that unfolded at @SantaFeISD nearly one a year ago. https://t.co/NFcsHFf17F
1128424402989850624,"By expanding the use of SSAE grants, schools will be equipped w additional resources to prevent further tragedies &amp; ensure #ed officials &amp; community leaders can choose the safety infrastructure or technologies that work best w/n the context of the school’s learning environment."
1128424401580449792,"I am proud to introduce this bipartisan bill with @SenDougJones, to empower schools and make America’s classrooms safer for our students. --&gt; https://t.co/qhdkcLqNYS"
1128423446353010690,"Today @SenDougJones &amp; I introduced the School Security Enhancement Act, a bipartisan bill which would allow for Student Support and Academic Enrichment (SSAE) grants awarded to local communities to be used for evidence-based school safety technology and infrastructure."
1128398901680181249,"Momentarily I will be delivering remarks on the Senate floor to honor the precious lives of the students and faculty members lost during the horrific events that unfolded at @SantaFeISD a year ago.

Watch my floor speech here --&gt; https://t.co/oP2pqcuUnV"
1128381966112501760,"""The importance of space to the US will only increase in the coming years. It is time that we recognize that reality &amp; take concrete action to secure our supremacy in it.""

Tune in now to watch @SenateCommerce's hearing on the emerging space environment--&gt; https://t.co/bq1oGeO9Lt https://t.co/1jnTj2PQiq"
1128354293742960641,"Cruz: Dems Embracing ‘Extreme Left‘ That ‘Has a Long History of Antisemitism, of Anti-Israel Hatred‘ | Breitbart https://t.co/lP5JWl3kMo via @BreitbartNews"
1128346202343378945,"Guest witnesses will include: @JimBridenstine, @AFSpace’s Vice Cmdr, Lt. Gen. David D. Thompson, @CommerceGov’s Kevin O’Connell, Robert Cardillo, Fmr. Dir, Natl. Geospatial-Intelligence Agcy, &amp; @Astro_Pam.
 
Livestream will begin @ 2pm CT here --&gt; https://t.co/9p4tNeY7W6"
1128346199013101570,"Today at 2pm CT/3pm ET, I will be chairing @SenateCommerce's Subcommittee on Aviation &amp; Space hearing, ""The Emerging Space Environment: Operational, Technical, and Policy Challenges,"" to discuss civil-military coordination, cooperation, de-confliction, &amp; related issues. https://t.co/2JsX4sowaX"
1128322637321707520,"Pleased the Senate voted to confirm Michael Truncale to the federal bench. The Senate is delivering on its promise to the American people to confirm constitutionalist judges, and I have no doubt that Texans will be well served by Michael’s commitment to the rule of law."
1128308320044036097,I have long fought for the United States to recognize #Jerusalem as the rightful capital of #Israel and move its embassy there and am grateful for @realDonaldTrump's leadership in making this historic move. https://t.co/73AooiK9XI
1128308316227219458,It was a true honor to witness the historic opening of our new #US Embassy in #Jerusalem in person in #Israel on this day one year ago. https://t.co/WdBaRP6nwv
1128308312708198402,Today we celebrate the one-year anniversary of the United States signaling to the world that #Jerusalem is the eternal and undivided capital of #Israel with the opening of our #US Embassy in #Jerusalem. https://t.co/Pl968Lsa1Q
1128110521952231427,LIVE NOW on @FoxNews with @seanhannity! https://t.co/B0QyKHcQWf
1128058508639969285,Tonight at ~8:25pm CT I'll be joining @seanhannity on @FoxNews for a live interview! Hope y'all tune in!
1127933968903487488,Thank you to the @WacoChamber &amp; @BCSChamber for inviting me to speak at your Annual DC Fly-In last week. https://t.co/mbBucsSmvZ
1126954838632357890,Today is Military Spouse Appreciation Day. Please join me in thanking the hard-working spouses of our men and women in uniform. They serve in defense of our nation and their sacrifices are not forgotten.
1126937038371078145,Congratulations to Daniel Park on his admission to @WestPoint_USMA! Last night at the Colony High School my staff had the honor of presenting him with his letter and award for receiving admission to West Point. https://t.co/oQXn3dCYqQ
1126920518999973888,It’s National Travel &amp; Tourism Week—America’s weeklong celebration of travel. Join an event in your community #NTTW19 --&gt; https://t.co/6jU11yMRfi https://t.co/KZjUdwzYxG
1126915189830500352,"Guest witnesses will include: @JimBridenstine, @AFSpace’s Vice Cmdr, Lt. Gen. David D. Thompson, @CommerceGov’s Kevin O’Connell, Robert Cardillo, Fmr. Dir, Natl. Geospatial-Intelligence Agcy, &amp; @Astro_Pam
 
Livestream will be available on my Facebook--&gt; https://t.co/XLV0LDBT14"
1126915188698025986,"Next Tuesday at 2pm CT/3pm ET, I will be chairing @SenateCommerce's Subcommittee on Aviation &amp; Space hearing, ""The Emerging Space Environment: Operational, Technical, and Policy Challenges,"" to discuss civil-military coordination, cooperation, de-confliction, &amp; related issues."
1126528107752697856,"Thank you to the representatives from @HFRRF1 for stopping by my #DC office to meet with me. I remain committed to my efforts to reform federal regulations, such as WEP, to ensure firefighters are receiving the proper Social Security benefits they deserve. https://t.co/E0GHUEWoZX"
1126516025879666688,I applaud @senjudiciary's vote today to support @realDonaldTrump's nominations of Brantley and Jeff to be district judges in #Texas. I urge my Senate colleagues to follow the example set by the committee today and vote to confirm these two exceptionally qualified nominees.
1126255352926867461,I welcome decision to designate Brazil as a Major Non-NATO Ally. Brazil now joins the ranks of Argentina and Colombia as Latin America’s only countries affiliated with NATO. https://t.co/bmdYitlLoF via @whitehouse
1126247838629941248,I celebrate Asia Bibi’s freedom and will continue to defend any dissident who stands against tyranny. --&gt; https://t.co/fEMHNosbbz
1126247837489082369,Asia Bibi spent 8 years facing execution in Pakistan for her Christian faith. Today she is a free woman and joins her family in Canada. Her endurance is a testimony to the power of faith &amp; a reminder of why tyrants always have and always will fear dissidents who speak the truth.
1126219369485357056,"I urge the Trump administration to fully cease implementing the deal by not renewing the remaining civil-nuclear waivers when they expire in 90 days, or terminating them sooner if Iran accelerates its nuclear program. --&gt; https://t.co/FQV2K5PwYi"
1126219368478724097,"...threatening international waterways, launching cyberattacks, destabilizing our allies, and engaging in a range of other activities that threaten American national security."
1126219367488925697,"And today threatened to accelerate their nuclear work if they do not get more concessions from the international community even as they continue exporting terrorism, bolstering the Assad regime, pursuing the eradication of Israel..."
1126219366478032896,I applaud the Trump administration’s decision today to increase pressure further by targeting Iran’s industrial metals sector. Meanwhile the Ayatollahs have returned to open nuclear blackmail.
1126219365513297920,"Iran has largely been expelled from the global financial system, is now unable to sell oil legally, and has lost the ‘Right to Enrich’ waiver granted by the Obama administration that legitimized Iran’s nuclear program despite Iran’s covert nuclear weapons work."
1126219363999264768,"A year ago @realDonaldTrump made the crucial decision to withdraw the United States from the catastrophic Obama Iran nuclear deal, and since then the administration has put unprecedented pressure on the Iranian regime."
1125851596422877187,Grateful that Wa Lone and Kyaw Soe Oo are free again. They spoke truth to power and shined a light on the atrocities against the Muslim Rohingya in Burma. We should follow their example. https://t.co/eGoU1HT6fc via @WSJ
1125839898160840704,"US should be prepared to use all relevant measures, including visa denials &amp; asset forfeitures, to protect the integrity of our sanctions &amp; maximum pressure campaign. I will continue to work with the administration &amp; my colleagues to ensure that we do. --&gt; https://t.co/4YlD9KXgga"
1125839897036775425,"The Islamic Revolutionary Guard Corps dominates entire sectors of the Iranian economy, and there is no such thing as a safe transaction."
1125839895543545858,"It is unfortunate that our European partners are spending their diplomatic and material capital creating mechanisms that break up American sanctions, rather than siding with us and the Iranian people against the Ayatollahs' regime."
1125817535037956096,Tune in now to watch my live remarks with @USAGMgov at #M4DF —&gt; https://t.co/8O0SuZtdNO https://t.co/KsNRGFPsFE
1125807509694926848,"Looking forward to speaking with members of @USAGMgov this afternoon at #M4DF.

Tune in at ~12:30pm CT to watch my remarks at the Media for Democracy Forum here --&gt; https://t.co/8O0SuZKOFm https://t.co/jJ8pdKTtnW"
1125777201322967040,Thank you to everyone who stopped by to join me at this morning’s #Texas Tuesday Coffee! https://t.co/AwElOqp7sV
1125755526921498626,"I am proud to reintroduce this legislation alongside @SenMikeLee, @JimInhofe, @SenSasse, @SenatorRounds, @MarshaBlackburn, and @RandPaul, and urge our colleagues to take this up for a vote in the Senate as soon as possible. --&gt; https://t.co/z6qLtMdiT2"
1125755525629665280,"Make no mistake, it does little to protect consumers and was created during the Obama administration to enforce burdensome regulations which have stunted economic growth and negatively impacted small businesses and consumers."
1125755524727869440,There has never been a greater farce and waste of government resources than the @CFPB &amp; now is the time to eliminate it.
1125754610398973952,"This week I reintroduced a bill, along with @SenMikeLee, @JimInhofe, @SenSasse, @SenatorRounds, @MarshaBlackburn, and @RandPaul to eliminate the @CFPB. --&gt; https://t.co/z6qLtMdiT2"
1125457138535534597,"Admin made the right call by cancelling Iran's ""Right to Enrich"" waiver, signaling Iran's nuclear program must stop. Its time to end all other nuclear waivers, either when they expire in 90 days or sooner if Iran accelerates its program. https://t.co/MoB71eJUE0 via @bopinion"
1125443870710542342,"Last year, Congress passed &amp; @realDonaldTrump signed into law my legislation mandating sanctions against Hamas for the use of human shields. I urge the Trump administration to expeditiously issue those mandatory sanctions. --&gt; https://t.co/5T0y7vlc7G"
1125443869242462212,"They are war crimes, doubly over, in that the terrorists are using civilian Palestinian human shields to protect their war-fighters while at the same time directly targeting Israeli civilians."
1125443867795443719,"These attacks are being launched and coordinated by Palestinian terrorist groups backed by Iran, including Hamas and Palestinian Islamic Jihad."
1125443587070730242,"The United States stands with our Israeli allies, who are exercising their absolute right to self-defense in response to the hundreds of rockets and missiles being fired at Israeli homes, schools, hospitals, and other civilian infrastructure."
1124748715531612161,Congratulations to mi amiga @RosLehtinen on her new column with the @MiamiHerald! Wishing you success &amp; looking forward to reading your first column this Sunday.
1124454017441177606,"For two and a half years, the career officials at State who drafted the Obama nuclear deal have fought tenaciously against President Trump’s resolve to end the deal. Enough is enough; when these nuclear waivers expire yet again in 90 days, they should end forever."
1124454015864012802,"Specifically, @StateDept granted waivers that allow the Ayatollahs to continue spinning centrifuges in the Fordow bunker that they dug into the side of a mountain to build nuclear weapons and also to continue working on their plutonium-producing Arak reactor."
1124454014333202432,"Unfortunately, though, today’s decision was merely a half-measure. @realDonaldTrump rightly decided that maximum pressure means maximum pressure, but today the @StateDept instead once again extended critical parts of the Obama Iran deal."
1124454012684836865,"The @StateDept today took an important step  by ending the notorious ‘Right To Enrich’ waiver that was part of the catastrophic Obama Iran nuclear deal, and which allowed Iran to swap enriched uranium for new supplies of uranium to feed into its nuclear program."
