id,text
1090699782606282755,How do you jumpstart a nation's economy? @ClayChristensen’s latest book #ProsperityParadox offers new insights. Worth a read for anyone interested in making the world a more prosperous place: https://t.co/elpc8VfaJy
1090072760330653697,A very deserved display of honor for this American veteran https://t.co/HokajEWIqo
1090014945692012545,"ICYMI: @GovAbbott has a strong #edreform plan to improve Texas schools, raise student achievement and affirm commitment to quality public charter schools and educational options for families. #txlege https://t.co/ElqXBhkOlW"
1089880508287406080,President Trump &amp; News Press -- How the Media Fail | National Review https://t.co/rDU3uVnzju
1089134683227676672,Maduro Should Go https://t.co/nGIaK1l5I7
1088978909662756867,We need more of that. https://t.co/mV2AZ81KQC
1088899554894888961,"I agree with @arthurbrooks! Look to Arizona and Governor @dougducey for an example of strong, results-oriented leadership. https://t.co/JxeSYowAMM"
1088841012703887361,Venezuela Protests: Trump Makes Right Decision in Backing Guaido - Bloomberg https://t.co/AMYW7k6uoT
1088764032222416897,"A clerical error put Rahinah Ibrahim on the no-fly list, but the government fought her for 14 years. It had no incentive not to, writes Alex Kozinksi. Interesting suggestion by a retired Judge. https://t.co/IT4E1JMGFN"
1088539603785666561,"It’s encouraging that graduation rates continue to rise, but American high schools remain ill-equipped to prepare students for today’s economy and world. We must adopt disruptive policies to guarantee every child access to a truly college or career-ready K-12 experience #edreform https://t.co/LeC4uKj2AS"
1088512181166059524,"Indiana has long been a leader in #edreform, and I applaud @GovHolcomb for making computer science a top priority and ensuring all Hoosier students have access to this critical field of study. https://t.co/ylfnQKnehM"
1088172812551049218,"This is the right call. Thank you, Mr. President. https://t.co/z8kXsrmvxB"
1088168900683091968,I look forward to joining #SXSWEDU 2019 to explore the disruptive #edreform policies that can transform today’s classroom into tomorrow’s ideal laboratory of learning. @SXSWEDU https://t.co/QGJyzAWk0R
1087733449769869312,"Another outstanding Florida Supreme Court pick by @GovRonDeSantis. Carlos Muniz is one of the brightest legal minds I know, and he will serve Florida with integrity and with the utmost respect for the rule of law. https://t.co/hx48qOADPP"
1087451234896961536,ICYMI: Only a Revolution in Educational Opportunity Will Fulfill Martin Luther King Jr.’s Dream of Justice and Equality #MLKDay #edreform https://t.co/ejRs7Oyp0j
1086362617831145480,Check out this great profile on tech and education pioneer @hadip who is doing exceptional work through @codeorg #edreform https://t.co/UKPxgNsdcO
1085976774297690112,"Congratulations to @BillLeeTN on a great pick for commissioner of education! Under your and Penny Schwinn's leadership, Tennessee will continue to be a national leader in education reform. #edreform https://t.co/NPax1Y2ssF"
1085672420705517569,It was a joy and honor to join @GovLarryHogan at his swearing in ceremony today. Take a moment to read his fantastic inaugural address. https://t.co/cfgxGak2Gd
1085297809203568642,Honored to join @GovLarryHogan tomorrow as he kicks off another phenomenal four years for Maryland! America needs more strong leaders like Governor Hogan. https://t.co/Mjs3HjzU23
1084844253388460033,Another powerful case for expanding educational freedom. #edreform https://t.co/6U3E4dKdnK
1084641492927504385,"While leaders in Washington shamefully bicker and accomplish little, our debt situation grows more alarming by the day. https://t.co/c1uujigrkk"
1084270253205536773,"BBC News Mundo - La renuncia de Rafael Solís Cerda, el juez de la Corte Suprema de Nicaragua que acusa a Daniel Ortega de crear un ""Estado de terror"" https://t.co/BaXMgCzeYf Nicaragua is a out in the open dictatorship."
1083841111066521600,Strong show of leadership by @GovRonDeSantis and the Florida Cabinet this morning. The DeSantis admin is off to a great start. https://t.co/fTfrPotZxV
1083811279691755521,"Completely agree, @SenatorTimScott https://t.co/a1cYOkRfZe"
1083799611121328129,"It’s not enough to condemn @SteveKingIA's unconscionable, racist remarks. Republican leaders must actively support a worthy primary opponent to defeat King, because he won't have the decency to resign. https://t.co/MRAMnuJaym"
1083507926558490624,Well done Governor. Sound environmental policy is a Florida Republican tradition. https://t.co/lEWu2JW9oq
1083084445693984770,Barbara Lagoa is a phenomenal choice by @GovRonDeSantis! https://t.co/JYGJqLBG3N
